project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct,log_planned_budget,log_planned_duration,complexity_x_uncertainty,scale_x_planning_maturity,stakeholder_x_governance,scope_x_technical_uncertainty,composite_risk_index
large,high,19469214.61945598,632.0028289064127,0.32688254773357217,0.48303072965631116,0.7735723148001908,0.5458136568447399,0.28677562137505375,0.5188748774307516,cost_reimbursable,0.29745011307152674,0.235442630706573,0.32676207673054747,0.3398569773541458,0.2004853979444925,0.17488716216792302,16.784345038551013,6.448893870254581,0.21680859997009524,6.027571995562936,0.23239821901060623,0.17841695873718627,0.5353871976733281
medium,moderate,8694285.629112255,160.92347273498038,0.07401799216647523,0.4205062602555318,0.6466556795446774,0.6384129780676393,0.1774939075516011,0.7558757762515401,fixed_price,0.36812128692516244,0.5644447523582912,0.49871223827711847,0.5046767393377177,-0.05936631029671297,0.008868968790501199,15.978176543581299,5.080928927354451,0.12054544319301656,7.959033847503307,0.10265576436624954,0.04725404680958665,0.48752085505463927
medium,moderate,13284970.37658252,332.7429038925285,0.022207644743785046,0.31435810426372895,0.5067721497469424,0.06513149700787774,0.23927475953970045,0.3887616832870132,fixed_price,0.28224814716080676,0.4653999193663981,0.05358631621310423,0.34979210870574423,-0.011492545644074377,0.014609123035463868,16.402143907334086,5.807370131405538,0.04550247798220615,4.317104031343484,0.19214771849524728,0.0014464171471818474,0.27039280209817357
medium,moderate,6611104.381793031,93.75108477566451,0.39345841839517376,0.4608331323360925,0.3349566960448039,0.44963481186730303,0.18967440374716413,0.6447223704434267,cost_reimbursable,0.28405567208694843,0.7702496298744225,0.24943158946610008,0.6533933636440481,0.014337273450879153,0.029988317259884757,15.704261275299075,4.540643235723999,0.13871785608266823,6.5261714128738095,0.16372370287749757,0.17691260193272054,0.32475530388642365
medium,high,3756320.466332943,201.7993633612124,0.2425969534105528,0.5463307875733525,0.8613863661822606,0.48501263044952014,0.4593030827330563,0.40160201743755713,fixed_price,0.11918707121663474,0.44822826008543887,0.44088263042450493,0.18941900577415488,0.06550666983626073,0.06960587079974932,15.138950436845551,5.307273953113801,0.2374280770605402,4.105622481994331,0.32692324109564463,0.1176625865126919,0.6019006931216123
small,low,1129168.9215118524,227.79202455945412,0.3172446638532408,0.16901822062573363,0.6832934386697329,0.37115382044439965,0.09207997405184629,0.7134088484187939,cost_reimbursable,0.5648059580772617,0.739552996309234,0.39233241449283135,0.46832706681434044,-0.03892140203323223,-0.07353828967406399,13.936992452410855,5.428433039686646,0.09291893992216442,6.907732949728617,0.04843912648733536,0.11774656900472966,0.3821757443886596
medium,moderate,,165.9854772134744,0.6161427485762181,0.5302226433157045,0.11665546870320836,0.09365018628770796,0.37596912481211775,0.5153415922398396,target_cost,0.20049805161563022,0.46178561194315115,0.3516487516754357,0.491785889855749,-0.008788324281582348,0.052768467109310435,,5.111900297863545,0.11201418628420931,,0.2569768620677728,0.057701883183983234,0.19542492660101138
medium,moderate,18980838.627410695,147.5841029968939,0.5546464684650456,0.2861062728315836,0.6346974835993028,0.6993160307611305,0.3239421912928128,0.7408638493119218,target_cost,0.05076380661939263,0.6819947881119125,0.48340917152770924,0.06476179347670745,-0.02751941708622062,0.13809355954216446,16.75894053496502,4.9943982030928815,0.232321800746059,8.05813113643186,0.07414047822928964,0.3878731668026542,0.5526519018844154
large,high,36206057.593851805,187.3351451804613,0.39988289246964925,0.2772041297595794,0.40052670354179265,0.4313218717150666,0.5106067106879485,0.688531665223029,fixed_price,0.4065089523317618,0.5090395238687591,0.6139804415297418,0.5362044379760652,0.029529407581550555,0.0331363546090704,17.404736999643486,5.232899232960632,0.15149317533937623,7.793364685974044,0.08634030868951559,0.17247823764684383,0.44748509531493585
medium,moderate,5949476.519059522,252.8856023318766,0.4918191546394711,0.6897277525694608,0.3581695275487058,0.40265684544834307,0.11314818752806746,0.5799623748717662,fixed_price,0.04111201458759551,0.6568423607134811,0.3472400568051096,0.7086670277982071,0.02261227573984062,0.09907391668396405,15.59881379366135,5.532937221774098,0.17210698982795608,6.127810252055399,0.28971160717431044,0.19803434933820027,0.29132485350837206
medium,moderate,10836337.877978561,120.53603657602035,0.0924927307085268,0.3052295487431626,0.03977201425416142,0.11657344471043249,0.3231887709060585,1.0,hybrid_other,0.12563963541171452,0.5265552221606952,0.41912156356141483,0.4770237863784187,-0.09978800328202352,-0.0830337768452736,16.198415662762148,4.791948766943724,0.03178690782987772,10.495182214852935,0.0,0.01078219622936737,0.15984474329021747
large,high,26048238.645327963,287.7455481511772,0.5114827528457377,0.5008536408858457,0.5361655772882911,0.35086909869478666,0.14374634389102955,0.3047004917860401,hybrid_other,0.541573469708261,0.4166689946080649,0.18932582071137982,0.6401859689551102,0.17106739327205187,0.15564753476177565,17.07546070949489,5.662076576244004,0.17391619006438624,3.464069396484032,0.3482432901950998,0.17946349248891233,0.3435936732913691
medium,moderate,5976177.377339095,100.10294315962105,0.27779348196558756,0.5757422777615133,0.3003501647398602,0.21626873454885961,0.5424774172824526,0.7405784405026598,hybrid_other,0.12813547785911833,0.5625366463119693,0.5349607933299281,0.21817292125698118,-0.053295537883145984,-0.00987796480397231,15.603291686970614,4.606199088082955,0.150662763198125,7.483356580771031,0.14935995956544262,0.060078044810619076,0.35303210552372416
small,moderate,1204531.5149519632,185.44490689030923,0.01510540858086215,0.2523205040383494,0.30349979939395955,0.5695337882941864,0.4045488646118029,0.5027289319756154,cost_reimbursable,0.2269559035361498,0.630426169446056,0.520405950642039,0.5924517902741709,-0.014722612943785705,0.023623358458789285,14.001601265038463,5.222757840038973,0.05694310887543402,4.832320760405638,0.12547168652760105,0.008603040572789931,0.4258608174333163
small,moderate,4124244.4568877253,157.8987688630275,0.14716300935861973,0.2830976191205226,0.1317360772759047,0.605760356308234,0.2481497711036477,0.5455044446185966,cost_reimbursable,0.20983331248262038,0.1502070457429706,0.6882113880231228,0.3367108777220873,0.06912816330039329,0.04961159990799808,15.232393399008105,5.061954124290272,0.07068079258117473,5.535328387296836,0.12866660962933493,0.08914551698446946,0.3285487348959288
small,low,529459.4624380686,98.23534706257139,0.27809884649654815,0.3172803130834336,0.3466605547519062,0.16309830251548219,0.37665551716520446,0.6937965058736344,cost_reimbursable,0.3253742906561788,0.537335327462965,0.930688177979869,0.5496418686639504,-0.05127631453902957,-0.10995917833805584,13.179611882902254,4.587366100314747,0.08795877421488206,6.163333622344873,0.09715234048365459,0.04535744979510065,0.29547145814419756
small,low,3002292.688162256,62.698681942376446,0.00040403380790657306,0.3201180910415041,0.03365459076951939,0.22367019700371188,0.26899396425137034,0.5917347500584826,target_cost,0.18408248017851495,0.9407589300486949,0.4112783171139272,0.7328175309017901,-0.14856533178971681,-0.15204673865255197,14.91488678414522,4.138340425765229,0.02811613412450256,5.6372283204319205,0.1306930924498611,9.037032141062308e-05,0.1754395840082005
medium,low,5716416.221768586,303.19095444455667,0.27090670953850404,0.14282803743566932,0.25508116001770187,0.2500315538922386,0.23953144842803376,0.697359683536229,fixed_price,0.18714563798275,0.9155703546391132,0.413302166677824,0.5864087079289695,-0.0862821833580624,-0.06000959128952829,15.558852632345282,5.714362819697053,0.0513475273484495,7.41754139771713,0.043225522449430294,0.0677352255457455,0.24821472077932474
large,low,23833979.240887504,258.1723303871445,0.27589097950551084,0.31564508905835914,0.2533240967307343,0.2354176523058339,0.3420626418748049,0.693957973691079,fixed_price,0.057094641442658314,0.610823926795999,,0.14157011016785484,-0.02438633669779398,0.02236067356309597,16.98662281964516,5.553627309181142,0.08190846052421903,7.820993152945191,0.09660066264988006,0.06494960668754429,0.2769347969704577
medium,high,17540163.758992042,105.41638333860625,0.229609876766901,0.6619847516310908,0.5599213570161673,0.315458539043644,0.6482875585843653,0.6054592465270959,fixed_price,0.5012716817886305,0.8270000445005622,0.3147768627824387,0.7566805668829529,0.09445921626151917,0.022589952930792943,16.680003881181264,4.657918063672993,0.2264156196709315,6.459621071592722,0.26117996269610383,0.07243239627487773,0.5078891515480589
small,low,1367714.7400371735,49.16356473623286,1e-06,0.34698968295948307,0.17295502980796473,0.0,0.14928898463597334,0.4995733898629468,cost_reimbursable,0.4499277860358063,0.36895130784016544,0.6128917951665721,0.35042545031422606,-0.05584207910343788,0.04544365900895195,14.128651832055974,3.895152795010982,0.018635945108584597,4.5021065878856525,0.1736428707959449,0.0,0.10741467148131269
medium,moderate,5108232.642878206,126.67363139555766,0.3637214592252808,0.3268778462092859,0.31757720277920226,0.5784706798238085,0.5445080014204782,0.9139331469863954,fixed_price,0.12010878542751428,0.6943887549738739,,0.257249496702989,-0.03488170122203902,-0.11427191667319508,15.446364039905227,4.8416139472424895,0.16580781549104995,9.270927783892313,0.028133347543098264,0.21040219978455585,0.4801852946744963
small,moderate,1852774.8565648354,55.59786220617034,0.13430570643581322,0.18750688356837783,0.33118898782845746,0.2359598899795099,0.16137574037350658,0.6906860347447099,fixed_price,0.09114094360847723,0.48234458994758983,,0.6722800299149253,-0.15000000000000002,-0.14498185184739082,14.432194995761844,4.018144750988024,0.039074732376465755,6.371695999687691,0.057998497669196944,0.03169075971421484,0.24284153939382466
large,high,36586893.77356649,232.96114159591585,0.4314287965080825,0.6816111170342508,0.5518116869869188,0.6740951330138072,0.3982936805185522,0.6848072507291655,fixed_price,0.30623938256882643,0.5576584323794798,0.6084962816491369,0.5750460153577942,0.07231148762384605,0.1292489507339971,17.415200640622363,5.450871665390871,0.3012999974455654,7.829426055427616,0.21483888191159006,0.2908240519681026,0.5414001668397594
small,moderate,1575739.1050379933,133.9897753228848,0.30567627531472735,0.5255149240610613,0.4615991336482206,0.1723883467048373,0.43176217665545225,0.5660715322091996,target_cost,0.346474247921399,0.7898908959592063,0.5893262446168636,0.6372673752419892,-0.05803680261453385,-0.07281138930000265,14.270234993207708,4.8977634934790855,0.14764028927387313,5.425229136371207,0.22803588579901515,0.05269502772839852,0.3552498856695034
medium,moderate,3209396.1306660688,141.15236847599525,0.3704855243677349,0.7436547673190682,0.38628820293094135,0.23345871041452665,0.06314679273696956,0.5714340217442625,target_cost,0.2988506835263345,0.23823241496886294,0.18819131547283757,0.2372775788546817,-0.05770609424156745,-0.06320234293524951,14.98159335612134,4.949839934409907,0.1268065654809615,5.694749542167875,0.31870513284063934,0.08649307274614108,0.22763123536081253
small,high,1264056.997892286,114.69510570747887,0.18082483865892562,0.5708080787926609,0.7043502972244599,0.5600229810744027,0.7781354912415963,0.30196680859410885,fixed_price,0.32511740376598314,0.9512671242062196,0.04629830297508199,0.5186112194117249,-0.019114563493688622,-0.024288414752174976,14.049836945941482,4.742277352845484,0.2558694708950242,2.83729739077021,0.3984429849199065,0.10126606519806944,0.6808362565134862
medium,high,14165126.268998867,122.81340072534866,0.23747198418061705,0.3995523088003063,0.40260116907113774,0.44012785232301643,0.49177370478904625,0.7394753486654765,fixed_price,0.14223353009088466,0.6043585128060877,0.19325866252523102,0.6988190977197849,-0.0539003081269394,0.06902281818301474,16.46629360536155,4.810666136187107,0.141685109271328,7.8668936117115,0.10409322594010367,0.10451803438430031,0.44483424206106675
medium,low,7563797.4508186,168.3537847085566,0.25792745723560634,0.2075335962024571,0.10936274250836112,0.17610100789273236,1e-06,0.8666434292086305,cost_reimbursable,0.15286342221411522,0.8223113423628469,0.2113062789586148,0.29186054278757373,0.0148199765958617,-0.12129041757023497,15.838883930350466,5.126067626545693,0.02214545390685447,9.084568755230652,0.02767596871356047,0.0454212851823999,0.09515491680036449
medium,high,9198632.4803083,353.6686043722199,0.6676181727215825,0.15295318199942262,0.8238261259218906,0.7386314939596781,0.4970279350197955,0.5845058641839884,cost_reimbursable,0.20561000606993007,0.47041482184339434,0.17822447837393418,0.6492820329251091,0.15867475253522148,0.16689709866811087,16.034565387525987,5.868360328834408,0.28165914196895897,6.401194261999468,0.06355115017515924,0.4931238083119729,0.6864951849671215
small,moderate,1730742.339249718,86.53989909376995,0.27926133107656576,0.28306351769620397,0.7776322552761442,0.1378185306634927,0.49639875613597956,0.6878230460416537,fixed_price,0.257944711449339,0.6928749524939739,0.443296210211248,0.49779669494062245,-0.13168681260295817,-0.06297890024210602,14.364060972270021,4.460605568789241,0.13231968003959585,6.474019740494891,0.08836590673113542,0.03848738632010346,0.4706165140252055
large,moderate,20937684.88816095,348.546543487031,0.4671844461153912,0.5622231784912931,0.4362228251777736,0.31304499732482627,0.1011303792890466,1.0,fixed_price,0.09030251082874857,0.7660351347879077,0.3997791822903376,0.7315817121514478,-0.03340291888933158,-0.024556104930782342,16.8570611979899,5.853771775047863,0.14590106547935577,11.355416486518882,0.0,0.14624975368439308,0.2834660672638822
medium,moderate,17406184.184367035,87.6883550581297,0.5338776285231374,,0.38022710907931095,0.37748689504337857,0.8273105608606984,0.6944640595187195,target_cost,0.11184489430596031,0.6177107326043937,0.33258476651118096,0.3750459584881024,-0.03147585398834119,-0.02576982926805376,16.672336113935213,4.473789109012625,,7.342611982709771,,0.2015318083243214,0.5283415216611292
medium,high,6597096.819129717,301.28071826982205,0.26158835529839686,0.5758729554141755,0.34972630982893693,0.5942067294868315,0.279101271822808,0.7774234300906948,target_cost,0.29138019586905595,0.8428208254093085,0.35472180616532245,0.510593314295621,-0.0831118602074206,-0.08097934322696514,15.702140234333438,5.708042448966748,0.17070731954209337,8.322388830259813,0.12817582711962142,0.15543756107369966,0.4076781037128588
large,moderate,23428122.211405043,246.93307498149179,0.6633843744954817,0.3132638294870856,0.12211893022349798,0.5392517437565597,0.3078990021740198,0.9454502467604279,fixed_price,0.16130772396290705,0.5226407674948182,0.7346583181992162,0.5108791276038706,-0.01017509793813688,-0.03213577823299636,16.969447662645894,5.509117348422054,0.15777258139844072,10.626182418267257,0.017088464597403916,0.3577311807275432,0.32308989205135913
large,high,73157291.79759592,454.96180026392904,0.4214686019549222,0.6474682446325917,0.7801489919921097,0.3755315766270719,0.3535978056744835,0.8199411489325129,fixed_price,0.3373121926812513,0.6883415399848437,0.2967657568190226,0.3139442947674364,0.04876903107596491,0.019068316059757746,18.108122363273015,6.120213459962601,0.26888721100669993,9.932904755813286,0.11658238823122712,0.15827476859093972,0.5030927914312217
small,moderate,1361874.494346718,94.70131458759138,0.2753046752363762,0.2550743461266724,0.6689684995568451,0.3243821003261502,0.20321139289048232,0.4668320794798243,target_cost,0.3474031586676586,0.8140954732005883,0.6925584828662623,0.4906832511101889,-0.07876777644997363,-0.0999576198803726,14.12437261338896,4.550727881696438,0.10577189645456937,4.359067999307706,0.13599745870240146,0.0893039087827844,0.3988539975911592
small,moderate,1455327.8813936121,127.05648432003132,0.17705038783256472,0.5778864584497142,0.11661465418642261,0.2919944633850155,0.09747166955835991,0.5479223799112151,cost_reimbursable,0.23781511585814039,0.733977701791029,0.39556322538327426,0.14535415845160946,-0.04888853203740626,-0.012357618864558705,14.190741781237522,4.844631746008322,0.06367650556663719,5.214953582773742,0.2612495348174833,0.05169773298727861,0.1686935957099327
small,moderate,1993352.1473594194,130.1132169274206,0.25375509827488724,0.483881838373148,0.580825024009235,0.5786512578237873,0.018595701831081307,0.7904961133603222,fixed_price,0.12218370609837803,0.448208071184667,0.31401586553948874,0.5356227896376482,-0.11503221254088576,-0.07446161491996958,14.505328275688788,4.8684049708843995,0.14483156819681064,7.657430416347881,0.1013751258135269,0.14683570679596228,0.3926906612213679
small,moderate,1983037.7698149267,83.01521167483597,0.28983189492682676,0.2703265416652318,0.45369915065430294,0.23723564526630223,0.17555422768557502,0.3917814379314095,hybrid_other,0.22443673925739993,0.7866076642387161,0.5054840742417572,0.5778505534663683,-0.019825212959001602,-0.020232405276000565,14.500140454125853,4.419023864194913,0.08089518946456953,3.7060887005461627,0.16441762046060218,0.06875845661172085,0.2888296745353934
medium,moderate,8326867.56587805,253.85483155052194,0.47997790089209874,0.25041373217645235,0.15809217215854227,0.5572391771335715,0.47785484537963113,0.5085941275267973,cost_reimbursable,0.20564971899925483,,0.3588791915743704,0.315518558790714,0.13756131703607638,0.10940165553309118,15.934997900909671,5.53676257430474,0.145248868880191,5.460205642678022,0.12305477853944047,0.26746249053541205,0.39772873155724836
large,high,87545387.09360091,220.61212176991677,0.2938984749283497,0.5904419056341523,0.4285563114876726,0.2767031843316747,0.6697718298326187,0.5700612131175642,cost_reimbursable,0.1284293823354132,0.6766913510608734,0.05224457349963229,0.2300467502256132,0.19146184623531035,0.21764845163557275,18.287667926485653,5.39640605440276,0.2026659543020702,6.750685972555694,0.2538538766329011,0.08132264388289721,0.458343775217322
large,high,35139945.44097581,407.9618593344415,0.5943938564891562,0.7249289671140633,0.3869289921030988,0.25554039228992415,0.16569765828398422,0.5003245823891019,cost_reimbursable,0.3991502995422769,0.9273315163287645,0.21075455823527495,0.3426026698065617,0.17700848403129338,0.20210011833977637,17.374849088103232,6.011173688011017,0.17770553744794876,5.850301039600694,0.3622291843809566,0.15189163926195987,0.269389014225669
medium,moderate,2112561.8995991624,140.31892707662104,0.400918999206637,0.28805926850270225,0.32020812926902253,0.20303232278974714,0.037649061701023875,0.6818664374369016,fixed_price,0.2878803488595102,0.7481401094108843,0.08439550661232598,0.21802850642327026,-0.11272492981942867,-0.16907000220940094,14.563411939369585,4.943917882333388,0.06440678092775937,6.650696744715618,0.09164132131808479,0.0813995156594643,0.18696317125326453
medium,moderate,8620687.971934358,188.63674460418204,0.6462042072483809,0.4954086011374591,0.2628735179057511,0.49783490330822394,0.03439868019834622,0.8438231077682664,cost_reimbursable,0.2816216374648139,0.8031516055619464,0.6658673126504062,0.4109529580976516,0.0073401400728484514,0.005917343895596173,15.969675450584413,5.239823179452824,0.15128407516847414,8.948532524102406,0.07737137571051884,0.3217030090328652,0.26503570047077374
large,moderate,30089823.92973357,248.44035560912,0.35743944054800036,0.43631119776443394,0.2143767114847919,0.2701002901503724,0.21579861305068523,0.6275999690837513,fixed_price,0.22086024443258154,0.6135710187919491,0.12892813157737065,0.292163143080905,0.04295462516164971,-0.0073867076426899145,17.21969759713459,5.5152027990582955,0.0926407026919209,7.134211392886409,0.16248230353658072,0.09654449660320169,0.23342520489528318
large,high,30177102.900069036,,0.8472493639028313,0.3557929740146577,0.4281870645992724,0.26704367699039555,0.4853676996125601,0.7152343480375559,fixed_price,0.22157760849344119,0.8772059528869326,0.1780188020784087,0.5968684434944533,0.09547833623919094,0.08472021287293201,17.222594012662757,,0.23671831814094524,,0.10131761820894092,0.22625258546438579,0.39353281373407595
small,moderate,2253268.9825110203,64.723381486543,0.028410843658321236,0.8045353522037434,0.39415058482656967,0.2483889118385506,0.13848736450583402,0.8227355240821808,fixed_price,0.3565664986434134,0.43650391563907004,0.30651191286201634,0.7270104458380522,-0.12134796849534452,-0.13528061185619114,14.627892600886009,4.170122519323293,0.10842555881307255,7.732897410815078,0.14261553756575468,0.007056938540705598,0.26034228705698476
medium,moderate,7167642.01588266,181.09518805332118,0.10613563571993187,0.37428417937140435,0.24309931652118308,0.2360750119925398,0.44954827850679324,0.6410864767752098,hybrid_other,0.04789039670766514,0.4611023926537236,0.5881719482766412,0.07974169302015817,-0.041604825143856834,0.02194900374760319,15.785087290409106,5.199022793875518,0.07436279052265668,6.72631460109859,0.13433565350549007,0.025055971475418753,0.309574202340172
large,moderate,28706717.472311947,304.1968832310259,0.6348488298874083,0.6076384331820247,0.7377291425019777,0.3983683172894758,0.35883433875384,0.5085633843788322,target_cost,0.27035122948300266,0.6669552566373615,0.46814427335555886,0.3777071345974493,0.14629799574364896,0.14128138053923256,17.172641711611195,5.7176751339838345,0.3095722864750011,5.820588502249802,0.29861577512432336,0.2529036600954395,0.4983105995150978
small,high,2727191.789163082,80.15310181015177,0.21136678580003457,0.6553071553128075,0.46199382824284724,0.4616241863877987,0.29112221427707957,0.6660456586100352,fixed_price,0.30082454872693754,0.7669151657726542,0.2757495213083448,0.6168707886781586,-0.0779702862553356,-0.0721094855424313,14.818782989080809,4.38393857837101,0.1754639502692957,6.394944666749287,0.21884266946062,0.09757202052434508,0.40491340963590844
medium,low,5488238.936646919,160.45103424606543,0.31334879483472505,0.572958157765229,0.5485050199589042,0.40093595411978783,0.4838539039442951,0.5386621515997734,cost_reimbursable,0.36104025950274454,0.3949887865310912,0.6532198848626477,0.20387871797981422,0.13142731668875154,0.1022758490057459,15.51811798545886,5.0779888134438815,0.2117232025862794,5.547171601437836,0.26432728372676834,0.12563279802934613,0.47776495934099567
large,high,18023789.92021065,315.32434964093704,0.5288010253272157,0.6675076802864052,0.27510976140721116,0.6150856939578291,0.6101625003663157,0.6607654521703473,cost_reimbursable,0.07941617378920762,0.7288457950012206,0.04450049907089283,0.3761267045194487,0.09590360904741442,0.15465450797727645,16.707203105467627,5.753601790467164,0.2991485473296795,7.420661951586152,0.22644166609477903,0.32525794562900207,0.5001193185771187
large,high,142146156.21680018,233.56424505665146,0.660738217864435,0.20888418223369914,0.29965379952507065,0.3457473054770891,0.29365967442977436,0.8464494064614532,cost_reimbursable,0.024690748112256182,0.6871860422159866,0.47911622618999855,0.653854444755646,0.12276428962597406,0.12831781913472728,18.772366355363644,5.453457178693955,0.13610471480793718,10.25296697572148,0.03207429016279848,0.22844845845236225,0.3130202598106447
large,moderate,20332967.25050258,,0.5770852987694234,0.25859884305943254,0.30873564429550326,0.03105114399515029,0.5164910604923304,0.5218279075197485,fixed_price,0.5008283713719457,0.9037991220358746,0.7278394073703048,0.25435804791848704,0.027639229522975012,0.11854126515004797,16.827754129233757,,0.11926296987121113,,0.12365474989870102,0.017919158709573692,0.285425949594328
large,low,31079976.099971455,199.89240037338354,0.6257956887098942,0.06822366805327143,0.5412804548627432,0.18901510023327728,0.19446459844145642,0.7064572690130235,hybrid_other,0.21574173947230438,0.324656968990162,0.21442002872970217,0.5409162085117463,0.03301504622950268,0.0008045710468400623,17.252074314479238,5.297779223642031,0.10696690781971435,7.965253973592409,0.020026561838306235,0.11828483482705344,0.30825338451249235
small,moderate,910962.1881834992,254.24368976002864,0.13928996934766683,0.35371306883054277,0.354257529126224,0.4430761764786219,0.28045413305195327,0.6605844511271536,cost_reimbursable,0.317812580399987,0.5221834741632894,0.16410194496049763,0.4047865798688319,0.02523726742621182,-0.07512166955295313,13.722256669544809,5.538293215584403,0.08855877982822133,6.361609887137621,0.12005571540061757,0.061716067040388664,0.35926261288559974
small,high,2106553.1169635616,151.96457949967746,0.3532987605141821,0.42836562893209795,0.6870137304223962,0.4138719346194421,0.5267277468799243,0.46104139444966624,target_cost,0.14554208199306765,0.596932671538227,0.21877933701966557,0.42439146895092683,-0.03116352414989875,0.019415970457638782,14.56056357582674,5.023647464083274,0.21204124064740024,4.51456598351833,0.2308713420349352,0.1462204415126555,0.5425378039739209
medium,moderate,4478159.587571806,182.95452821259374,0.16426156561374122,0.6190902438994852,0.053449340466283066,0.21632897912021798,0.3485501995611028,0.5262069283022431,target_cost,0.3036499968612758,0.6504917731654739,0.20440878608804156,0.8438046270021519,-0.05760383255368264,-0.021780652585235025,15.314722713641546,5.20923764225262,0.08072812739131817,5.39992506773604,0.29332066831525055,0.03553453679790934,0.20610950638253459
medium,moderate,5779999.012021421,262.13120765709635,0.20250610981699624,0.47667282934565613,0.3644641340266978,0.3446148638350503,0.17911257145342244,0.6582367404746122,hybrid_other,0.14201760122458112,0.4525665299455796,0.5026780194081576,0.3466767664082127,-0.01762747340906765,-0.017315855996748966,15.569914069717996,5.568845170990677,0.10054016797011482,6.957153990140833,0.16290925988436036,0.06978661546034991,0.29606385643839017
medium,moderate,12527460.417985205,74.3139739938029,0.29326811293040334,0.6196148419100981,0.9172986233034129,0.49524122985849844,0.39922646120145683,0.8251012900357478,fixed_price,0.2551079889036176,0.6455581399765258,0.6086567965504934,,-0.019587822361579143,0.03284434973160269,16.343433626200984,4.308299009326489,0.27565509775608604,8.519885619523537,0.1083698365247802,0.14523846092593395,0.6039221047877894
medium,moderate,9299256.191874202,58.964059947630496,0.22243510165629382,0.2518397923082632,0.13526798571724788,0.5317669024095867,0.24746238961521497,0.46462358878162935,fixed_price,0.35804640287367717,0.6943215638409647,0.39668197613568584,0.6753414184422838,-0.044054127862409136,-0.042601940102306,16.0454449755566,4.076928104866397,0.07228718323866443,4.674664597714491,0.1348290842079778,0.1182836249949289,0.3048324259140165
medium,low,9777290.442722023,139.80989057079827,0.0889351302034417,0.2656643171189518,0.23331635780027135,0.40500182903323395,0.28468122889536157,0.5743416575482281,cost_reimbursable,0.2186936410906916,0.42845998643957056,0.21341777021633443,0.2641060652924772,0.005432714094295973,0.015721053344184985,16.095572952778905,4.940283575300037,0.054549180449391374,6.040884353141787,0.11308223287343491,0.036018890397702695,0.30766647190962226
medium,high,2896383.6050884034,94.49759104232355,0.4680262043630512,0.2686878399706678,0.3795341707730865,0.46527799812465914,0.5177919063125834,0.6453435291925821,cost_reimbursable,0.12125362126367184,0.4112691945415549,0.6628537020121564,,0.044976231976075615,0.055145797977576065,14.878973484036232,4.5485743425591565,0.16730825984563477,6.268721138986372,0.09529188107286532,0.21776229543592307,0.45420135840344306
small,high,5153493.9954138035,90.50071852894062,0.20143022926861717,0.24949909026130396,0.38694989817283776,0.7742944218218848,0.16389577432863178,0.2779369032296412,hybrid_other,0.3737949051373669,0.8862349236025631,0.6904377504756414,0.47356688622745813,0.024082541885573426,0.1680230649766566,15.455185488311086,4.505357790220668,0.09959075350250762,2.7738857928081724,0.18015408575546438,0.15596630290899363,0.4417133647744515
small,high,1066850.8310521438,108.01419527709973,0.45316680466185244,0.47278287727675755,0.14805782292738928,0.6069971093109064,0.5800337125747644,0.32824683750398415,cost_reimbursable,0.21491836055064414,0.5940964704379387,0.4285745055415362,0.7599588343735814,0.06465921319594206,0.10152707807832838,13.880221718310224,4.682262656237959,0.20603748433741714,3.046538396081281,0.31759339298462763,0.27507094046540465,0.44502954827102004
small,moderate,4390051.970802211,143.76295528470442,0.3406905428615859,0.5919320873661711,0.6762864770959272,0.41289292989559273,0.32973475440278277,0.6046695186318327,target_cost,0.28461446773788684,0.5446322234082912,0.14641799044117948,0.35535263407254614,-0.055362741499299886,-0.05153077012023778,15.294851623432809,4.968165799336244,0.22055190954449444,6.126214495527101,0.23400879703573246,0.14066871642984022,0.4729713871314343
small,moderate,3372627.966025936,63.098336500395035,0.26305895371475785,0.42083313657349525,0.213166900479461,0.5897851559204098,0.21618950059693393,0.4635860586999368,fixed_price,0.005409589655259501,0.6238070210966135,0.27847542655906465,0.18408668140223036,-0.05305923138177868,-0.052256125844424114,15.031202810310372,4.144694406289914,0.11616380828569493,4.444839306339408,0.22574076141905638,0.1551482660329183,0.33971385233226825
large,moderate,39833269.00495404,350.6723369344689,0.31674179028749927,0.3063695688638098,0.1463168190181429,0.5686060725657878,0.01900724444237961,0.8490429579109878,fixed_price,0.33682159130490397,0.48985226398768267,0.26985154089002905,0.2736533679395446,-0.017888878985238117,-0.021880473255100345,17.500213025728034,5.8598522744640285,0.07622003409690989,9.916849469734448,0.046248643901766646,0.18010130539283134,0.24464337867543673
medium,low,4664111.503185229,164.96871951988214,0.02728529827125309,0.30763750009172725,0.07687883940995366,0.2250280370961762,1e-06,0.6503681049080254,fixed_price,0.17954835562308233,0.8845223399663169,0.33109619563076625,0.5096119617746298,-0.14365653775807333,-0.13262730123511887,15.355407913927642,5.105755877260893,0.016852638474543016,6.653644159543998,0.1075598821584281,0.006139957111563772,0.10063595883537661
